Destination_3Zip,freight_terms,3zip_des_total_revenue,3zip_des_ordvrs_cnt,3zip_des_cases_received,"3zip_des_cases_received (col,pp)",total_dc_sqft,totalQty_allDCs,Lane_Share%,Lane_Space,Default Warehouse,Costing Warehouse,3zip_Inbound Spend,3zip_Distribution Spend,3zip_parcel_shipment,3zip_parcel_weight,3zip_avg_weight/parcel,zon_us&can_combnd,servicedays_us&can_combnd,3zip_Parcel Spend,LTL_Shipment_Count,LTL_Weight,LTL_Cost,Mean Weight / LTL Shipment,Cost Per CWT,3zip_LTL_Spend,TL_Shipment_Count,TL_Weight,TL_Cost,avg_tl_rate,3zip_tl_spend,3zip_scenario cost,Cost rank dc,cheapest cost to serve,cheapest to serve from, Baseline Cost to Serve,Baseline Rate Zone,Relative Additional Cost,avg_delivery_days,avg_transit_days
604,Collect,1216706.0400000007,3795,28492,365167,2005000,26882531,0.001059870441514603,2125.0402352367787,Elwood,Los Angeles,50831.45250744601,43892.422747688572864,3505,40195.098000000144,11,7,4,27303.95000000221,145,280532.04,68744.21000000002,1934.703724137931,26.933932364216158,75558.30991355582,381,6728911.09,657434.7199999993,4703.8949999999995,1792183.9949999999,1989770.130168692646558,6,,,,,,2.562039878595487,2.1988812999110126
604,Prepaid,16026258.280000247,3795,336675,365167,2005000,26882531,0.012523932363362661,25110.484388542136,Elwood,Dallas,997243.967827084,337994.52163961172525,3505,40195.098000000144,11,5,2,23027.850000007318,145,280532.04,68744.21000000002,1934.703724137931,26.630739722671716,74707.75741110131,381,6728911.09,657434.7199999993,1999.30125,761733.77625,2194707.873127804290989,7,,,,,,2.270588936191102,1.8118567921819277
604,Prepaid,16026258.280000247,3795,336675,365167,2005000,26882531,0.012523932363362661,25110.484388542136,Elwood,Los Angeles,600648.5775987782,518653.7073065439516,3505,40195.098000000144,11,7,4,27303.95000000221,145,280532.04,68744.21000000002,1934.703724137931,26.933932364216158,75558.30991355582,381,6728911.09,657434.7199999993,4703.8949999999995,1792183.9949999999,3014348.53981888026905,8,,,,,,2.562039878595487,2.1988812999110126
605,Prepaid,2779454.700000035,3504,98304,98304,2005000,26882531,0.0036567985358223897,7331.881064323891,Elwood,Elwood,294227.14427889476,88172.303263307169792,3332,37359.61000000001,11,2,1,21891.240000008966,86,152718.98,16877.119999999995,1775.802093023256,22.574497035706777,34475.54161306163,67,726148.77,29653.500000000015,407.645,27312.215,466078.444155272532035,1,466078.444155272532035,Elwood,466078.444155272532035,2,0,1.683237464635028,1.8501290158529011
605,Prepaid,2779454.700000035,3504,98304,98304,2005000,26882531,0.0036567985358223897,7331.881064323891,Elwood,R Virginia,245769.85054655297,83528.865591204839424,3332,37359.61000000001,11,5,2,21891.240000006954,86,152718.98,16877.119999999995,1775.802093023256,20.653756512784252,31542.20627800768,67,726148.77,29653.500000000015,1915.9725000000003,128370.15750000002,511102.319915772471708,2,,,,,,1.747728505214035,1.6045105874787562
605,Prepaid,2779454.700000035,3504,98304,98304,2005000,26882531,0.0036567985358223897,7331.881064323891,Elwood,Dallas,291180.13221437193,98689.28033046822912,3332,37359.61000000001,11,5,2,21891.240000006954,86,152718.98,16877.119999999995,1775.802093023256,26.630739722671716,40670.194070919075,67,726148.77,29653.500000000015,2118.5725,141944.3575,594375.204115766185903,3,,,,,,2.270588936191102,1.8118567921819277
605,Prepaid,2779454.700000035,3504,98304,98304,2005000,26882531,0.0036567985358223897,7331.881064323891,Elwood,Los Angeles,175380.2859501605,151439.025894594183168,3332,37359.61000000001,11,7,4,25956.280000002098,86,152718.98,16877.119999999995,1775.802093023256,26.933932364216158,41133.2267805208,67,726148.77,29653.500000000015,4593.74,307780.57999999996,701689.39862527760209,4,,,,,,2.562039878595487,2.1988812999110126
606,Prepaid,2157813.6199999913,5760,53241,53241,2005000,26882531,0.0019805054814221175,3970.9134902513456,Elwood,R Virginia,133107.8350112816,45238.854298312752846,5630,58008.46000000016,10,5,2,41042.70000000395,65,75913.97,13291.489999999996,1167.9072307692309,20.653756512784252,15679.086522988084,18,313789.9,7586.469999999999,1878.3449999999998,33810.21,268878.685832586384251,1,268878.685832586384251,R Virginia,,,,1.747728505214035,1.6045105874787562
606,Prepaid,2157813.6199999913,5760,53241,53241,2005000,26882531,0.0019805054814221175,3970.9134902513456,Elwood,Elwood,159352.08525138994,47753.719055600352243,5630,58008.46000000016,10,2,1,36989.09999999852,65,75913.97,13291.489999999996,1167.9072307692309,22.574497035706777,17137.196907337333,18,313789.9,7586.469999999999,430.59000000000003,7750.620000000001,268982.721214326161083,2,,,268982.721214326161083,2,0,1.683237464635028,1.8501290158529011
606,Prepaid,2157813.6199999913,5760,53241,53241,2005000,26882531,0.0019805054814221175,3970.9134902513456,Elwood,Dallas,157701.83735377376,53449.66607741759223,5630,58008.46000000016,10,5,2,41042.70000000395,65,75913.97,13291.489999999996,1167.9072307692309,26.630739722671716,20216.45176384709,18,313789.9,7586.469999999999,2231.53,40167.54,312578.195195042391485,3,,,,,,2.270588936191102,1.8118567921819277
606,Prepaid,2157813.6199999913,5760,53241,53241,2005000,26882531,0.0019805054814221175,3970.9134902513456,Elwood,Los Angeles,94985.1664659881,82018.688737529387472,5630,58008.46000000016,10,7,4,47855,65,75913.97,13291.489999999996,1167.9072307692309,26.933932364216158,20446.617334791346,18,313789.9,7586.469999999999,4810.825000000001,86594.85,331900.322538308856783,4,,,,,,2.562039878595487,2.1988812999110126
607,Prepaid,22717.49000000001,255,260,260,2005000,26882531,0.000009671708367043267,19.39177527592175,Elwood,R Virginia,650.026053284747,220.92188571892556,255,2826.0700000000024,11,5,2,1675.3500000005324,0,0,0,0,20.653756512784252,0,0,0,0,,0,2546.2979390042049,1,2546.2979390042049,R Virginia,,,,1.747728505214035,1.6045105874787562
607,Prepaid,22717.49000000001,255,260,260,2005000,26882531,0.000009671708367043267,19.39177527592175,Elwood,Elwood,778.188654708991,233.20311328592798,255,2826.0700000000024,11,2,1,1675.3500000006861,0,0,0,0,22.574497035706777,0,0,0,0,,0,2686.741767995604828,2,,,2686.741767995604828,2,0,1.683237464635028,1.8501290158529011
607,Prepaid,22717.49000000001,255,260,260,2005000,26882531,0.000009671708367043267,19.39177527592175,Elwood,Dallas,770.1297442193268,261.0190112907078,255,2826.0700000000024,11,5,2,1675.3500000005324,0,0,0,0,26.630739722671716,0,0,0,0,,0,2706.498755510566985,3,,,,,,2.270588936191102,1.8118567921819277
607,Prepaid,22717.49000000001,255,260,260,2005000,26882531,0.000009671708367043267,19.39177527592175,Elwood,Los Angeles,463.8557367659681,400.53453300572192,255,2826.0700000000024,11,7,4,1986.4500000001606,0,0,0,0,26.933932364216158,0,0,0,0,,0,2850.840269771850495,4,,,,,,2.562039878595487,2.1988812999110126
608,Prepaid,13931.959999999986,183,188,188,2005000,26882531,0.000006993389126938978,14.021745199512651,Elwood,R Virginia,470.01883852897095,159.743517365992328,183,2000.3899999999999,11,5,2,1202.310000000382,0,0,0,0,20.653756512784252,0,0,0,0,,0,1832.072355895345207,1,1832.072355895345207,R Virginia,,,,1.747728505214035,1.6045105874787562
608,Prepaid,13931.959999999986,183,188,188,2005000,26882531,0.000006993389126938978,14.021745199512651,Elwood,Elwood,562.6902580203473,168.623789606747924,183,2000.3899999999999,11,2,1,1202.3100000004924,0,0,0,0,22.574497035706777,0,0,0,0,,0,1933.624047627587662,2,,,1933.624047627587662,2,0,1.683237464635028,1.8501290158529011
608,Prepaid,13931.959999999986,183,188,188,2005000,26882531,0.000006993389126938978,14.021745199512651,Elwood,Dallas,556.8630458201286,188.73682354866564,183,2000.3899999999999,11,5,2,1202.310000000382,0,0,0,0,26.630739722671716,0,0,0,0,,0,1947.909869369176292,3,,,,,,2.270588936191102,1.8118567921819277
608,Prepaid,13931.959999999986,183,188,188,2005000,26882531,0.000006993389126938978,14.021745199512651,Elwood,Los Angeles,335.4033788923154,289.617277711829696,183,2000.3899999999999,11,7,4,1425.5700000001152,0,0,0,0,26.933932364216158,0,0,0,0,,0,2050.59065660426037,4,,,,,,2.562039878595487,2.1988812999110126
609,Prepaid,28586.530000000075,362,364,364,2005000,26882531,0.000013540391713860574,27.148485386290453,Elwood,R Virginia,910.0364745986459,309.290640006495784,362,4052.880000000005,11,4,2,2378.3400000012043,0,0,0,0,20.653756512784252,0,0,0,0,,0,3597.667114606345882,1,3597.667114606345882,R Virginia,,,,1.747728505214035,1.6045105874787562
609,Prepaid,28586.530000000075,362,364,364,2005000,26882531,0.000013540391713860574,27.148485386290453,Elwood,Elwood,1089.4641165925873,326.484358600299172,362,4052.880000000005,11,2,1,2378.340000000974,0,0,0,0,22.574497035706777,0,0,0,0,,0,3794.288475193860675,2,,,3794.288475193860675,2,0,1.683237464635028,1.8501290158529011
609,Prepaid,28586.530000000075,362,364,364,2005000,26882531,0.000013540391713860574,27.148485386290453,Elwood,Dallas,1078.1816419070574,365.42661580699092,362,4052.880000000005,11,5,2,2378.3400000007555,0,0,0,0,26.630739722671716,0,0,0,0,,0,3821.948257714803784,3,,,,,,2.270588936191102,1.8118567921819277
609,Prepaid,28586.530000000075,362,364,364,2005000,26882531,0.000013540391713860574,27.148485386290453,Elwood,Los Angeles,649.3980314723553,560.748346208010688,362,4052.880000000005,11,7,4,2819.980000000228,0,0,0,0,26.933932364216158,0,0,0,0,,0,4030.126377680593877,4,,,,,,2.562039878595487,2.1988812999110126
610,Collect,1577.94,1234,275,11521,2005000,26882531,0.000010229691542064994,20.510531541840315,Elwood,R Virginia,687.5275563588671,233.66737912578665,1078,11576.479999999981,11,7,4,8397.62000000068,78,91145.01000000001,13146.149999999994,1168.5257692307694,20.653756512784252,18824.868438952857,0,0,0,,0,28143.683374438188733,1,28143.683374438188733,R Virginia,,,,1.747728505214035,1.6045105874787562
610,Collect,1577.94,1234,275,11521,2005000,26882531,0.000010229691542064994,20.510531541840315,Elwood,Elwood,823.084154019125,246.657139052423825,1078,11576.479999999981,11,7,4,8397.62000000068,78,91145.01000000001,13146.149999999994,1168.5257692307694,22.574497035706777,20575.527580644648,0,0,0,,0,30042.888873716876058,2,,,30042.888873716876058,7,0,1.683237464635028,1.8501290158529011
610,Collect,1577.94,1234,275,11521,2005000,26882531,0.000010229691542064994,20.510531541840315,Elwood,Dallas,814.5603063858264,276.07780040363325,1078,11576.479999999981,11,7,4,8397.62000000068,78,91145.01000000001,13146.149999999994,1168.5257692307694,26.630739722671716,24272.590383303108,0,0,0,,0,33760.848490093245732,3,,,,,,2.270588936191102,1.8118567921819277
610,Collect,1577.94,1234,275,11521,2005000,26882531,0.000010229691542064994,20.510531541840315,Elwood,Los Angeles,490.6166446563124,423.6422945252828,1078,11576.479999999981,11,7,4,8397.62000000068,78,91145.01000000001,13146.149999999994,1168.5257692307694,26.933932364216158,24548.93534675806,0,0,0,,0,33860.814285940335417,4,,,,,,2.562039878595487,2.1988812999110126
610,Prepaid,484098.57999999897,1234,11246,11521,2005000,26882531,0.0004183385857529561,838.768864434677,Elwood,R Virginia,28116.12690477025,9555.721256903987876,1078,11576.479999999981,11,5,3,7082.46000000225,78,91145.01000000001,13146.149999999994,1168.5257692307694,20.653756512784252,18824.868438952857,0,0,0,,0,63579.176600629351367,5,28143.683374438188733,R Virginia,,,,1.747728505214035,1.6045105874787562
610,Prepaid,484098.57999999897,1234,11246,11521,2005000,26882531,0.0004183385857529561,838.768864434677,Elwood,Los Angeles,20063.544675654142,17324.659069932110432,1078,11576.479999999981,11,7,4,8397.62000000068,78,91145.01000000001,13146.149999999994,1168.5257692307694,26.933932364216158,24548.93534675806,0,0,0,,0,70334.759092344990639,6,,,,,,2.562039878595487,2.1988812999110126
610,Prepaid,484098.57999999897,1234,11246,11521,2005000,26882531,0.0004183385857529561,838.768864434677,Elwood,Elwood,33659.6523494512,10086.931584667484858,1078,11576.479999999981,11,2,1,7082.4600000029,78,91145.01000000001,13146.149999999994,1168.5257692307694,22.574497035706777,20575.527580644648,0,0,0,,0,71404.571514766231703,7,,,71404.571514766231703,2,0,1.683237464635028,1.8501290158529011
610,Prepaid,484098.57999999897,1234,11246,11521,2005000,26882531,0.0004183385857529561,838.768864434677,Elwood,Dallas,33311.07347496365,11290.07615759730738,1078,11576.479999999981,11,5,3,7082.46000000225,78,91145.01000000001,13146.149999999994,1168.5257692307694,26.630739722671716,24272.590383303108,0,0,0,,0,75956.200015866313103,8,,,,,,2.270588936191102,1.8118567921819277
611,Prepaid,46717.97000000005,610,610,50941,2005000,26882531,0.000022691315784216894,45.496088147354875,R Virginia,R Virginia,1525.0611250142142,518.31673187901766,608,6803.433999999999,11,5,2,3994.560000001269,1,195,132.51,195,20.653756512784252,40.27482519992929,49,549153.51,245000,,0,6078.212682094429746,1,6078.212682094429746,R Virginia,6078.212682094429746,5,0,1.747728505214035,1.6045105874787562
611,Prepaid,46717.97000000005,610,610,50941,2005000,26882531,0.000022691315784216894,45.496088147354875,R Virginia,Elwood,1825.7503052787863,547.13038117083103,608,6803.433999999999,11,2,1,3994.5600000016357,1,195,132.51,195,22.574497035706777,44.02026921962822,49,549153.51,245000,,0,6411.460955670880836,2,,,,,,1.683237464635028,1.8501290158529011
611,Prepaid,46717.97000000005,610,610,50941,2005000,26882531,0.000022691315784216894,45.496088147354875,R Virginia,Dallas,1806.8428614376512,612.3907572589683,608,6803.433999999999,11,5,2,3994.560000001269,1,195,132.51,195,26.630739722671716,51.929942459209855,49,549153.51,245000,,0,6465.723561157099105,3,,,,,,2.270588936191102,1.8118567921819277
611,Prepaid,46717.97000000005,610,610,50941,2005000,26882531,0.000022691315784216894,45.496088147354875,R Virginia,Los Angeles,1088.2769208740021,939.71563512880912,608,6803.433999999999,11,7,4,4736.320000000383,1,195,132.51,195,26.933932364216158,52.52116811022151,49,549153.51,245000,,0,6816.833724113415522,4,,,,,,2.562039878595487,2.1988812999110126
611,Collect,2227006.24,610,50331,50941,2005000,26882531,0.0018722567454679026,3753.8747746631448,R Virginia,Los Angeles,89793.55033526132,77535.783002734576752,608,6803.433999999999,11,7,4,4736.320000000383,1,195,132.51,195,26.933932364216158,52.52116811022151,49,549153.51,245000,,0,172118.174506106500797,5,,,,,,2.562039878595487,2.1988812999110126
611,Collect,2227006.24,610,50331,50941,2005000,26882531,0.0018722567454679026,3753.8747746631448,R Virginia,R Virginia,125832.54341490232,42766.228577381701386,608,6803.433999999999,11,7,4,4736.320000000383,1,195,132.51,195,20.653756512784252,40.27482519992929,49,549153.51,245000,,0,173375.366817484336268,6,6078.212682094429746,R Virginia,173375.366817484336268,7,0,1.747728505214035,1.6045105874787562
611,Collect,2227006.24,610,50331,50941,2005000,26882531,0.0018722567454679026,3753.8747746631448,R Virginia,Elwood,150642.35838522392,45143.638056900158313,608,6803.433999999999,11,7,4,4736.320000000383,1,195,132.51,195,22.574497035706777,44.02026921962822,49,549153.51,245000,,0,200566.336711344086121,7,,,,,,1.683237464635028,1.8501290158529011
611,Collect,2227006.24,610,50331,50941,2005000,26882531,0.0018722567454679026,3753.8747746631448,R Virginia,Dallas,149082.30829347283,50528.26098951005493,608,6803.433999999999,11,7,4,4736.320000000383,1,195,132.51,195,26.630739722671716,51.929942459209855,49,549153.51,245000,,0,204398.819225442487511,8,,,,,,2.270588936191102,1.8118567921819277
612,Prepaid,34793.85000000012,517,520,520,2005000,26882531,0.000019343416734086534,38.7835505518435,Elwood,Elwood,1556.377309417982,466.40622657185596,517,5201.710000000002,10,2,1,3396.689999999864,0,0,0,0,22.574497035706777,0,0,0,0,,0,5419.473535989701496,1,5419.473535989701496,Elwood,5419.473535989701496,2,0,1.683237464635028,1.8501290158529011
612,Prepaid,34793.85000000012,517,520,520,2005000,26882531,0.000019343416734086534,38.7835505518435,Elwood,R Virginia,1300.052106569494,441.84377143785112,517,5201.710000000002,10,5,2,3768.9300000003623,0,0,0,0,20.653756512784252,0,0,0,0,,0,5510.825878007707234,2,,,,,,1.747728505214035,1.6045105874787562
612,Prepaid,34793.85000000012,517,520,520,2005000,26882531,0.000019343416734086534,38.7835505518435,Elwood,Dallas,1540.2594884386535,522.0380225814156,517,5201.710000000002,10,5,2,3768.9300000003623,0,0,0,0,26.630739722671716,0,0,0,0,,0,5831.227511020431404,3,,,,,,2.270588936191102,1.8118567921819277
612,Prepaid,34793.85000000012,517,520,520,2005000,26882531,0.000019343416734086534,38.7835505518435,Elwood,Los Angeles,927.7114735319362,801.06906601144384,517,5201.710000000002,10,7,4,4394.5,0,0,0,0,26.933932364216158,0,0,0,0,,0,6123.280539543380303,4,,,,,,2.562039878595487,2.1988812999110126
613,Prepaid,10109559.51999994,723,382476,382476,2005000,26882531,0.014227678189974002,28526.494770897876,Elwood,Elwood,1144763.3996095231,343056.130604417654148,365,3939.888000000002,11,2,1,2398.050000000982,179,363810.11,46707.7,2032.4587150837988,22.574497035706777,82128.30249755156,170,2792573.75,116791.8900000001,540.7333333333333,91924.66666666667,1664270.549378160046807,1,1664270.549378160046807,Elwood,1664270.549378160046807,2,0,1.683237464635028,1.8501290158529011
613,Prepaid,10109559.51999994,723,382476,382476,2005000,26882531,0.014227678189974002,28526.494770897876,Elwood,R Virginia,956228.3259851419,324989.689085506817256,365,3939.888000000002,11,5,2,2398.050000000762,179,363810.11,46707.7,2032.4587150837988,20.653756512784252,75140.45428829255,170,2792573.75,116791.8900000001,1802.3841666666667,306405.30833333335,1665161.827692275384371,2,,,,,,1.747728505214035,1.6045105874787562
613,Prepaid,10109559.51999994,723,382476,382476,2005000,26882531,0.014227678189974002,28526.494770897876,Elwood,Dallas,1132908.246346274,383975.02831701829428,365,3939.888000000002,11,5,2,2398.050000000762,179,363810.11,46707.7,2032.4587150837988,26.630739722671716,96885.32347886566,170,2792573.75,116791.8900000001,1957.9400000000003,332849.80000000005,1949016.4481421586811,3,,,,,,2.270588936191102,1.8118567921819277
613,Prepaid,10109559.51999994,723,382476,382476,2005000,26882531,0.014227678189974002,28526.494770897876,Elwood,Los Angeles,682360.3337511554,589210.946330371142592,365,3939.888000000002,11,7,4,2843.35000000023,179,363810.11,46707.7,2032.4587150837988,26.933932364216158,97988.36896158039,170,2792573.75,116791.8900000001,4475.346666666667,760808.9333333335,2133211.932376440444257,4,,,,,,2.562039878595487,2.1988812999110126
614,Prepaid,16529.659999999978,231,231,231,2005000,26882531,0.000008592940895334594,17.228846495145863,Elwood,R Virginia,577.5231473414483,196.280598465660786,229,2445.060000000001,11,5,2,1504.5300000004781,1,54,131.88,54,20.653756512784252,11.153028516903497,0,0,0,,0,2289.486774324490524,1,2289.486774324490524,R Virginia,,,,1.747728505214035,1.6045105874787562
614,Prepaid,16529.659999999978,231,231,231,2005000,26882531,0.000008592940895334594,17.228846495145863,Elwood,Elwood,691.390689376065,207.191996804036013,229,2445.060000000001,11,2,1,1504.5300000006162,1,54,131.88,54,22.574497035706777,12.19022839928166,0,0,0,,0,2415.302914579998675,2,,,2415.302914579998675,2,0,1.683237464635028,1.8501290158529011
614,Prepaid,16529.659999999978,231,231,231,2005000,26882531,0.000008592940895334594,17.228846495145863,Elwood,Dallas,684.2306573640942,231.90535233905193,229,2445.060000000001,11,5,2,1504.5300000004781,1,54,131.88,54,26.630739722671716,14.380599450242729,0,0,0,,0,2435.046609153867209,3,,,,,,2.270588936191102,1.8118567921819277
